USER_ID,ITEM_ID,TIMESTAMP,EVENT_TYPE,SOURCE
6188c1ed58e0fca32c15788a,617d8b6e43d8636b2c463e1a,1638388492,choice,mobile
6188c1ed58e0fca32c15788a,617d8b6e43d8636b2c463e22,1638388494,choice,mobile
6188c1ed58e0fca32c15788a,617d8b6e43d8636b2c463e2b,1638388497,choice,mobile
6188c1ed58e0fca32c15788a,617d8b6e43d8636b2c463e2d,1638388498,choice,mobile
6188c1ed58e0fca32c15788a,617d8b6e43d8636b2c463e2f,1638388499,choice,mobile
6188c1ed58e0fca32c15788a,617d8b6e43d8636b2c463e33,1638388503,choice,mobile
6188c1ed58e0fca32c15788a,617d8b6e43d8636b2c463e35,1638388504,choice,mobile
6188c1ed58e0fca32c15788a,617d8b6e43d8636b2c463e37,1638388505,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c4640cf,1638388506,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c4640e5,1638388507,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c4640ec,1638388508,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c4640ef,1638388509,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c4640f1,1638388510,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c4640f5,1638388512,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c464104,1638388513,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c4640ff,1638388514,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c46410c,1638388515,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c464106,1638388516,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c464109,1638388517,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c464101,1638388518,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c4640fd,1638388519,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c4640fb,1638388521,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c46410e,1638388524,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c464110,1638388526,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c464112,1638388528,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c464116,1638388532,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c464541,1638388533,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c46454e,1638388534,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c464558,1638388535,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c464556,1638388536,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c46455b,1638388537,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c464561,1638388538,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c464567,1638388539,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c46456b,1638388540,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c46455f,1638388545,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c464551,1638388546,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c464569,1638388547,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c46455d,1638388549,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c464565,1638388609,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c46456d,1638388610,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c46456f,1638388612,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c464571,1638388614,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c464573,1638388615,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb943d8636b2c464575,1638388617,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa68b,1638388618,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6aa,1638388623,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6ab,1638388625,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6ac,1638388823,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6b4,1638388824,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6b5,1638388826,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6b0,1638388828,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6b7,1638388829,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6ba,1638388830,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6b9,1638388831,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6bc,1638388832,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6be,1638388833,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6c2,1638388834,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6c6,1638388835,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6e8,1638388836,choice,mobile
6188c1ed58e0fca32c15788a,617d8c300bb7e4304e6aa705,1638388839,choice,mobile
6188c1ed58e0fca32c15788a,617d8c300bb7e4304e6aa709,1638388841,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa963,1638388843,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa965,1638388844,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa973,1638388845,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa974,1638388846,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa977,1638388847,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa978,1638388848,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa97c,1638388849,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa97d,1638388852,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa981,1638388853,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa983,1638388854,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa986,1638388857,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa98d,1638388859,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa990,1638388861,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa992,1638388862,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa993,1638388862,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa9a0,1638388863,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa9a6,1638388864,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa9a9,1638388865,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa9ae,1638388868,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c464551,1638393250,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb943d8636b2c464575,1638428682,choice,mobile
6188c1ed58e0fca32c15788a,617d8c8a0bb7e4304e6aacec,1638428695,choice,mobile
6188c1ed58e0fca32c15788a,617d8b6e43d8636b2c463e20,1638428697,choice,mobile
6188c1ed58e0fca32c15788a,617d8b0d43d8636b2c463ba0,1638428699,choice,mobile
6188c1ed58e0fca32c15788a,617d8b0d43d8636b2c463baa,1638428700,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6a3,1638428702,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6c6,1638428704,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa993,1638428705,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa9ae,1638428707,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c464573,1638428711,choice,mobile
6188c1ed58e0fca32c15788a,617d8c8a0bb7e4304e6aad35,1638428713,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c464112,1638428716,choice,mobile
6188c1ed58e0fca32c15788a,617d8aff43d8636b2c463990,1638428718,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c4640f1,1638428720,choice,mobile
6188c1ed58e0fca32c15788a,617d8aff43d8636b2c463994,1638428722,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa981,1638428724,choice,mobile
6188c1ed58e0fca32c15788a,617d8c8a0bb7e4304e6aad1b,1638428728,choice,mobile
6188c1ed58e0fca32c15788a,617d8b0d43d8636b2c463bb2,1638428729,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6a0,1638428730,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb943d8636b2c464575,1638428731,choice,mobile
6188c1ed58e0fca32c15788a,617d8c8a0bb7e4304e6aacec,1638428733,choice,mobile
6188c1ed58e0fca32c15788a,617d8b6e43d8636b2c463e20,1638428734,choice,mobile
6188c1ed58e0fca32c15788a,617d8b0d43d8636b2c463ba0,1638428736,choice,mobile
6188c1ed58e0fca32c15788a,617d8b0d43d8636b2c463baa,1638428738,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6a3,1638428739,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6c6,1638428740,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa993,1638428741,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa9ae,1638428744,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb843d8636b2c464573,1638428745,choice,mobile
6188c1ed58e0fca32c15788a,617d8c8a0bb7e4304e6aad35,1638428746,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c464112,1638428747,choice,mobile
6188c1ed58e0fca32c15788a,617d8aff43d8636b2c463990,1638428748,choice,mobile
6188c1ed58e0fca32c15788a,617d8b7a43d8636b2c4640f1,1638428749,choice,mobile
6188c1ed58e0fca32c15788a,617d8aff43d8636b2c463994,1638428750,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa981,1638428750,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6b9,1638428751,choice,mobile
6188c1ed58e0fca32c15788a,617d8c8a0bb7e4304e6aad1b,1638428752,choice,mobile
6188c1ed58e0fca32c15788a,617d8b0d43d8636b2c463bb2,1638428753,choice,mobile
6188c1ed58e0fca32c15788a,617d8c2f0bb7e4304e6aa6a0,1638428768,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb943d8636b2c464575,1638428769,choice,mobile
6188c1ed58e0fca32c15788a,617d8c8a0bb7e4304e6aacec,1638428771,choice,mobile
6188c1ed58e0fca32c15788a,617d8b6e43d8636b2c463e20,1638428772,choice,mobile
6188c1ed58e0fca32c15788a,617d8b0d43d8636b2c463ba0,1638428776,choice,mobile
6188c1ed58e0fca32c15788a,617d8bb943d8636b2c464575,1638428798,choice,mobile
6188c1ed58e0fca32c15788a,617d8c8a0bb7e4304e6aacec,1638428799,choice,mobile
6188c1ed58e0fca32c15788a,617d8b6e43d8636b2c463e20,1638428802,choice,mobile
6188c1ed58e0fca32c15788a,617d8b0d43d8636b2c463ba0,1638428803,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa993,1638428809,choice,mobile
6188c1ed58e0fca32c15788a,617d8c400bb7e4304e6aa9ae,1638429060,choice,mobile
61aa5d99f92661fc1b3f333e,61aa57759ccb2fa176869347,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,61aa57659ccb2fa17686902a,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,617d8c8a0bb7e4304e6aad16,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,617d8bb843d8636b2c464541,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,61aa57409ccb2fa17686898b,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,61aa57759ccb2fa176869361,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,61aa57899ccb2fa176869769,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,617d8c2f0bb7e4304e6aa6a3,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,61aa57289ccb2fa17686876a,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,61aa57409ccb2fa176868a31,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,617d8b6e43d8636b2c463e13,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,61aa57759ccb2fa176869332,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,617d8c2f0bb7e4304e6aa6aa,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,617d8c2f0bb7e4304e6aa6be,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,61aa57659ccb2fa176869023,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,61aa584b9ccb2fa17686b097,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,61aa56fe9ccb2fa1768683de,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,617d8b6e43d8636b2c463e24,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,617d8bb843d8636b2c464567,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,61aa589e9ccb2fa17686b8ba,1638557078,choice,backend
61aa5d99f92661fc1b3f333e,61aa57f59ccb2fa17686a8af,1638557078,choice,backend
61aa5d99f92661fc1b3f333f,617d8b7a43d8636b2c4640f1,1638557078,choice,backend
61aa5d99f92661fc1b3f333f,61aa57e49ccb2fa17686a380,1638557078,choice,backend
61aa5d99f92661fc1b3f333f,61aa57899ccb2fa17686976b,1638557078,choice,backend
61aa5d99f92661fc1b3f333f,61aa574f9ccb2fa176868cfd,1638557078,choice,backend
61aa5d99f92661fc1b3f333f,61aa56fe9ccb2fa176868402,1638557078,choice,backend
61aa5d99f92661fc1b3f333f,61aa56eb9ccb2fa176867ffe,1638557078,choice,backend
61aa5d99f92661fc1b3f333f,617d8c2f0bb7e4304e6aa6be,1638557078,choice,backend
61aa5d99f92661fc1b3f333f,61aa57759ccb2fa176869330,1638557078,choice,backend
61aa5d99f92661fc1b3f333f,617d8b0c43d8636b2c463b98,1638557078,choice,backend
61aa5d99f92661fc1b3f333f,61aa584b9ccb2fa17686b06e,1638557078,choice,backend
61aa5d99f92661fc1b3f333f,61aa57289ccb2fa17686872f,1638557078,choice,backend
61aa5d99f92661fc1b3f333f,617d8c8a0bb7e4304e6aad1b,1638557078,choice,backend
61aa5d99f92661fc1b3f333f,61aa56eb9ccb2fa176868005,1638557078,choice,backend
61aa5d99f92661fc1b3f333f,61aa57759ccb2fa17686933f,1638557078,choice,backend
61aa5d99f92661fc1b3f333f,61aa56eb9ccb2fa176868000,1638557078,choice,backend
61aa5d99f92661fc1b3f3340,61aa56eb9ccb2fa176867ff5,1638557079,choice,backend
61aa5d99f92661fc1b3f3340,617d8b7a43d8636b2c4640f3,1638557079,choice,backend
61aa5d99f92661fc1b3f333f,617d8b0d43d8636b2c463bb6,1638557078,choice,backend
61aa5d99f92661fc1b3f333f,61aa56eb9ccb2fa176867fdd,1638557078,choice,backend
61aa5d99f92661fc1b3f333f,61aa584b9ccb2fa17686b0a1,1638557078,choice,backend
61aa5d99f92661fc1b3f3340,617d8bb843d8636b2c46456b,1638557079,choice,backend
61aa5d99f92661fc1b3f333f,61aa57289ccb2fa176868747,1638557078,choice,backend
61aa5d99f92661fc1b3f3340,61aa584b9ccb2fa17686b0a7,1638557079,choice,backend
61aa5d99f92661fc1b3f333f,61aa589e9ccb2fa17686b8bc,1638557078,choice,backend
61aa5d99f92661fc1b3f333f,617d8c2f0bb7e4304e6aa6b0,1638557078,choice,backend
61aa5d99f92661fc1b3f3340,61aa56eb9ccb2fa17686801f,1638557079,choice,backend
61aa5d99f92661fc1b3f3340,61aa589e9ccb2fa17686b871,1638557079,choice,backend
61aa5d99f92661fc1b3f3340,617d8b7a43d8636b2c46410e,1638557079,choice,backend
61aa5d99f92661fc1b3f3340,61aa58559ccb2fa17686b328,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,617d8b0d43d8636b2c463bba,1638557079,choice,backend
61aa5d99f92661fc1b3f3340,61aa57e49ccb2fa17686a327,1638557079,choice,backend
61aa5d99f92661fc1b3f3340,61aa56eb9ccb2fa176868030,1638557079,choice,backend
61aa5d99f92661fc1b3f3340,61aa589e9ccb2fa17686b8bc,1638557079,choice,backend
61aa5d99f92661fc1b3f3340,61aa57289ccb2fa176868737,1638557079,choice,backend
61aa5d99f92661fc1b3f3340,617d8b0c43d8636b2c463b92,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,61aa56eb9ccb2fa176868002,1638557079,choice,backend
61aa5d99f92661fc1b3f3340,61aa56eb9ccb2fa176867ff9,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,61aa57b69ccb2fa176869b3f,1638557079,choice,backend
61aa5d99f92661fc1b3f3340,617d8c2f0bb7e4304e6aa6ba,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,617d8c2f0bb7e4304e6aa6ab,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,61aa57409ccb2fa17686898b,1638557079,choice,backend
61aa5d99f92661fc1b3f3340,617d8c2f0bb7e4304e6aa6bc,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,61aa57659ccb2fa17686902a,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,617d8bb843d8636b2c46455d,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,61aa57759ccb2fa176869320,1638557079,choice,backend
61aa5d99f92661fc1b3f3340,61aa57659ccb2fa17686903d,1638557079,choice,backend
61aa5d99f92661fc1b3f3340,617d8b7a43d8636b2c4640fb,1638557079,choice,backend
61aa5d99f92661fc1b3f3340,617d8b7a43d8636b2c4640f5,1638557079,choice,backend
61aa5d99f92661fc1b3f3340,61aa58559ccb2fa17686b320,1638557079,choice,backend
61aa5d99f92661fc1b3f3340,61aa57289ccb2fa176868753,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,61aa574f9ccb2fa176868d02,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,61aa589e9ccb2fa17686b8b7,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,617d8aff43d8636b2c463994,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,617d8b6e43d8636b2c463e0a,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,617d8b6e43d8636b2c463e13,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,61aa589e9ccb2fa17686b8bc,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,61aa584b9ccb2fa17686b0f0,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,617d8b7a43d8636b2c4640f1,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,617d8c2f0bb7e4304e6aa6b9,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,61aa57759ccb2fa176869334,1638557079,choice,backend
61aa5d99f92661fc1b3f3344,61aa56eb9ccb2fa176867ff5,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,617d8b7a43d8636b2c464114,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,61aa57759ccb2fa176869361,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,617d8aff43d8636b2c463994,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,617d8bb843d8636b2c464561,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,61aa584b9ccb2fa17686b021,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,617d8bb843d8636b2c46454e,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,617d8b7a43d8636b2c4640f1,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,61aa57759ccb2fa176869334,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,617d8c2f0bb7e4304e6aa6bc,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,61aa57b69ccb2fa176869b37,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,61aa58399ccb2fa17686ad3a,1638557079,choice,backend
61aa5d99f92661fc1b3f3341,617d8b0d43d8636b2c463bb6,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,617d8aff43d8636b2c46398a,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,61aa584b9ccb2fa17686b0dd,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,61aa56eb9ccb2fa176867fe1,1638557079,choice,backend
61aa5d99f92661fc1b3f3344,61aa57759ccb2fa176869334,1638557079,choice,backend
61aa5d99f92661fc1b3f3345,617d8c2f0bb7e4304e6aa68b,1638557079,choice,backend
61aa5d99f92661fc1b3f3344,61aa589e9ccb2fa17686b8bc,1638557079,choice,backend
61aa5d99f92661fc1b3f3344,617d8b7a43d8636b2c464101,1638557079,choice,backend
61aa5d99f92661fc1b3f3344,61aa56fe9ccb2fa1768683de,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,61aa57759ccb2fa176869347,1638557079,choice,backend
61aa5d99f92661fc1b3f3345,617d8b7a43d8636b2c4640f5,1638557079,choice,backend
61aa5d99f92661fc1b3f3344,61aa57759ccb2fa17686933b,1638557079,choice,backend
61aa5d99f92661fc1b3f3345,61aa57e49ccb2fa17686a388,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,61aa56eb9ccb2fa176867fef,1638557079,choice,backend
61aa5d99f92661fc1b3f3344,61aa57759ccb2fa176869343,1638557079,choice,backend
61aa5d99f92661fc1b3f3344,61aa57659ccb2fa176869023,1638557079,choice,backend
61aa5d99f92661fc1b3f3344,61aa56eb9ccb2fa176867ffb,1638557079,choice,backend
61aa5d99f92661fc1b3f3344,617d8bb843d8636b2c46456d,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,61aa57289ccb2fa176868761,1638557079,choice,backend
61aa5d99f92661fc1b3f3345,61aa589e9ccb2fa17686b841,1638557079,choice,backend
61aa5d99f92661fc1b3f3345,617d8b7a43d8636b2c464112,1638557079,choice,backend
61aa5d99f92661fc1b3f3346,61aa57659ccb2fa176869018,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,61aa57899ccb2fa176869769,1638557079,choice,backend
61aa5d99f92661fc1b3f3345,617d8c8a0bb7e4304e6aad18,1638557079,choice,backend
61aa5d99f92661fc1b3f3344,61aa58399ccb2fa17686ad2e,1638557079,choice,backend
61aa5d99f92661fc1b3f3345,61aa584b9ccb2fa17686b0db,1638557079,choice,backend
61aa5d99f92661fc1b3f3344,61aa584b9ccb2fa17686b0a1,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,617d8c2f0bb7e4304e6aa6b0,1638557079,choice,backend
61aa5d99f92661fc1b3f3345,61aa57759ccb2fa17686935f,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,617d8c2f0bb7e4304e6aa6ac,1638557079,choice,backend
61aa5d99f92661fc1b3f3346,61aa56fe9ccb2fa1768683ea,1638557079,choice,backend
61aa5d99f92661fc1b3f3346,617d8b7a43d8636b2c4640fb,1638557079,choice,backend
61aa5d99f92661fc1b3f3345,617d8b0d43d8636b2c463b9c,1638557079,choice,backend
61aa5d99f92661fc1b3f3342,61aa584b9ccb2fa17686b01e,1638557079,choice,backend
61aa5d99f92661fc1b3f3344,617d8b0d43d8636b2c463bba,1638557079,choice,backend
